id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,handle
1401901388305678342,1401856296408731650,2021-06-07 14:58:31 BST,2021-06-07,14:58:31,100,563965140,scotterowe10,scott rowe,,@MattHancock Hahahahahahahahahhaah,it,[],[],[],0,0,0,[],[],https://twitter.com/scotterowe10/status/1401901388305678342,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401896886345273347,1401852746215702534,2021-06-07 14:40:38 BST,2021-06-07,14:40:38,100,344046896,seanchriscole,Sean Chriscole,,@AngelaRayner @MattHancock These tyrants need removing from Office yesteryear.,en,[],[],[],0,0,0,[],[],https://twitter.com/SeanChriscole/status/1401896886345273347,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'AngelaRayner', 'name': 'Angela Rayner', 'id': '222748037'}, {'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401892813571346436,1401876578947190786,2021-06-07 14:24:27 BST,2021-06-07,14:24:27,100,409182125,dtbolton1234,DT,,@MMurray_TC @ollysmithtravel Ask @MattHancock,und,"[{'screen_name': 'matthancock', 'name': 'matt hancock', 'id': '19825835'}]",[],[],0,0,0,[],[],https://twitter.com/DTBolton1234/status/1401892813571346436,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MMurray_TC', 'name': 'Michelle Murray 🇬🇧 🇦🇷 🇪🇺 🌍 ✈️', 'id': '2917737533'}, {'screen_name': 'ollysmithtravel', 'name': 'Oliver Smith', 'id': '28084774'}]",,,,,MattHancock
1401891204237869057,1401852746215702534,2021-06-07 14:18:03 BST,2021-06-07,14:18:03,100,1230236311233101830,arx1982,Arx,,@AngelaRayner @terrychristian @MattHancock Stinks,en,[],[],[],0,0,0,[],[],https://twitter.com/Arx1982/status/1401891204237869057,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'AngelaRayner', 'name': 'Angela Rayner', 'id': '222748037'}, {'screen_name': 'terrychristian', 'name': 'terry christian', 'id': '18063173'}, {'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401888336101453827,1401885898367815686,2021-06-07 14:06:39 BST,2021-06-07,14:06:39,100,1381968641172807682,carty1888,Richard,,@MattHancock How’s the genocide going Matt?,en,[],[],[],0,0,16,[],[],https://twitter.com/carty1888/status/1401888336101453827,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401885873596252162,1401856296408731650,2021-06-07 13:56:52 BST,2021-06-07,13:56:52,100,107123501,stevie_howitt86,Ste H,,@MattHancock It’s a cult. A fucking cult. Embarrassing,en,[],[],[],0,0,6,[],[],https://twitter.com/stevie_howitt86/status/1401885873596252162,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401884532622700547,1401856296408731650,2021-06-07 13:51:32 BST,2021-06-07,13:51:32,100,52995740,neildunkerley,Neil Dunkerley,,@GixxerDan @themood2020 @MattHancock Hence why I'm not having this jab. I will wait another 20 years then maybe consider it. No chance of getting me to have a jab that the long term effects are not known. I don't trust what I'm being told. Simple!,en,[],[],[],1,0,24,[],[],https://twitter.com/NeilDunkerley/status/1401884532622700547,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'GixxerDan', 'name': 'Dan', 'id': '54946250'}, {'screen_name': 'themood2020', 'name': 'The Mood 2020', 'id': '1183451662058479621'}, {'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401878348377300997,1401856296408731650,2021-06-07 13:26:58 BST,2021-06-07,13:26:58,100,1295670053396938753,m_atty1,Matt,,@MattHancock You should be in jail 🤬,en,[],[],[],0,0,0,[],[],https://twitter.com/M_atty1/status/1401878348377300997,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401875001117184000,1401856296408731650,2021-06-07 13:13:40 BST,2021-06-07,13:13:40,100,231763277,craigp_______,Craig,,@MattHancock 🙈 ffs,und,[],[],[],0,0,1,[],[],https://twitter.com/craigP_______/status/1401875001117184000,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401873588018364416,1401556172147249152,2021-06-07 13:08:03 BST,2021-06-07,13:08:03,100,539431677,terrybowman60,terry bowman,,@MattHancock 7 billion vaccinations! Less of course the 1.7 bn in China which will claim they did that last week.,en,[],[],[],0,0,0,[],[],https://twitter.com/terrybowman60/status/1401873588018364416,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
